id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
34082,344072040,HKG,Hong Kong SAR China,Q237,"Imagine you are a 61-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
38153,356070836,IND,India,Q237,"Imagine you are a 21-year-old woman, working as a unspecified occupation, with higher education, identifying as lower middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
37840,356070523,IND,India,Q237,"Imagine you are a 37-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
37903,356070586,IND,India,Q237,"Imagine you are a 25-year-old woman, working as a unspecified occupation, with postgraduate education, identifying as upper middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
37573,356070256,IND,India,Q237,"Imagine you are a 59-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
38690,356071373,IND,India,Q237,"Imagine you are a 17-year-old man, working as a unspecified occupation, with secondary education, identifying as upper middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
36906,360072789,IDN,Indonesia,Q237,"Imagine you are a 41-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
36111,360071994,IDN,Indonesia,Q237,"Imagine you are a 29-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
36530,360072413,IDN,Indonesia,Q237,"Imagine you are a 19-year-old woman, working as a unspecified occupation, with secondary education, identifying as working class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
37316,360073199,IDN,Indonesia,Q237,"Imagine you are a 53-year-old woman, working as a unspecified occupation, with low education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
36039,360071922,IDN,Indonesia,Q237,"Imagine you are a 58-year-old man, working as a farm proprietor or manager, with low education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
40345,364072653,IRN,Iran,Q237,"Imagine you are a 38-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
39901,364072104,IRN,Iran,Q237,"Imagine you are a 31-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
39148,364071162,IRN,Iran,Q237,"Imagine you are a 53-year-old woman, who never had a job, with secondary education, identifying as lower class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
39490,364071600,IRN,Iran,Q237,"Imagine you are a 60-year-old man, working as a sales worker, with higher education, identifying as upper middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
39852,364072047,IRN,Iran,Q237,"Imagine you are a 21-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
40855,368070347,IRQ,Iraq,Q237,"Imagine you are a 58-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
41606,368071098,IRQ,Iraq,Q237,"Imagine you are a 30-year-old woman, working as a sales worker, with secondary education, identifying as lower class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
41179,368070671,IRQ,Iraq,Q237,"Imagine you are a 20-year-old woman, who never had a job, with secondary education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
40563,368070055,IRQ,Iraq,Q237,"Imagine you are a 46-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
41384,368070876,IRQ,Iraq,Q237,"Imagine you are a 34-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
43657,392070746,JPN,Japan,Q237,"Imagine you are a 67-year-old woman, working as a unspecified occupation, with secondary education, identifying as upper middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
43993,392071082,JPN,Japan,Q237,"Imagine you are a 80-year-old woman, working as a clerical worker, with secondary education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
43201,392070290,JPN,Japan,Q237,"Imagine you are a 50-year-old man, working as a higher administrative, with higher education, identifying as upper middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
44222,392071311,JPN,Japan,Q237,"Imagine you are a 70-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
43377,392070466,JPN,Japan,Q237,"Imagine you are a 42-year-old woman, working as a service worker, with higher education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
42723,400071015,JOR,Jordan,Q237,"Imagine you are a 64-year-old man, working as a sales worker, with secondary education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
42052,400070344,JOR,Jordan,Q237,"Imagine you are a 44-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
41876,400070168,JOR,Jordan,Q237,"Imagine you are a 67-year-old man, working as a higher administrative, with low education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
41869,400070161,JOR,Jordan,Q237,"Imagine you are a 41-year-old woman, who never had a job, with secondary education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
42129,400070421,JOR,Jordan,Q237,"Imagine you are a 49-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
44913,398070649,KAZ,Kazakhstan,Q237,"Imagine you are a 47-year-old man, working as a unskilled worker, with higher education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
44427,398070163,KAZ,Kazakhstan,Q237,"Imagine you are a 25-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
45473,398071210,KAZ,Kazakhstan,Q237,"Imagine you are a 45-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
44920,398070656,KAZ,Kazakhstan,Q237,"Imagine you are a 24-year-old man, who never had a job, with postgraduate education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
45084,398070820,KAZ,Kazakhstan,Q237,"Imagine you are a 30-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
46716,404071176,KEN,Kenya,Q237,"Imagine you are a 25-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
46260,404070720,KEN,Kenya,Q237,"Imagine you are a 50-year-old man, working as a unspecified occupation, with low education, identifying as lower class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
46639,404071099,KEN,Kenya,Q237,"Imagine you are a 27-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
46139,404070599,KEN,Kenya,Q237,"Imagine you are a -1-year-old woman, working as a farm worker, with postgraduate education, identifying as lower class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
46020,404070480,KEN,Kenya,Q237,"Imagine you are a 36-year-old woman, working as a sales worker, with higher education, identifying as lower class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
47869,417071063,KGZ,Kyrgyzstan,Q237,"Imagine you are a 29-year-old woman, working as a semi-skilled worker, with secondary education, identifying as upper middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
47048,417070242,KGZ,Kyrgyzstan,Q237,"Imagine you are a 71-year-old man, working as a sales worker, with postgraduate education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
47933,417071127,KGZ,Kyrgyzstan,Q237,"Imagine you are a 23-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
47763,417070957,KGZ,Kyrgyzstan,Q237,"Imagine you are a 58-year-old man, working as a semi-skilled worker, with higher education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
47398,417070592,KGZ,Kyrgyzstan,Q237,"Imagine you are a 51-year-old man, working as a farm worker, with secondary education, identifying as lower class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
49425,422070174,LBN,Lebanon,Q237,"Imagine you are a 23-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
49909,422070658,LBN,Lebanon,Q237,"Imagine you are a 29-year-old woman, working as a sales worker, with higher education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
50127,422070876,LBN,Lebanon,Q237,"Imagine you are a 33-year-old woman, who never had a job, with secondary education, identifying as lower class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
49685,422070434,LBN,Lebanon,Q237,"Imagine you are a 31-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
49866,422070615,LBN,Lebanon,Q237,"Imagine you are a 69-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
50938,434070487,LBY,Libya,Q237,"Imagine you are a 31-year-old man, working as a service worker, with higher education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
51323,434070872,LBY,Libya,Q237,"Imagine you are a 21-year-old woman, who never had a job, with secondary education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
50995,434070544,LBY,Libya,Q237,"Imagine you are a 40-year-old woman, working as a unspecified occupation, with higher education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
50499,434070048,LBY,Libya,Q237,"Imagine you are a 29-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
51510,434071059,LBY,Libya,Q237,"Imagine you are a 59-year-old man, working as a professional or technical worker, with secondary education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
51886,446070239,MAC,Macao SAR China,Q237,"Imagine you are a 47-year-old woman, working as a professional or technical worker, with secondary education, identifying as upper middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
52429,446070782,MAC,Macao SAR China,Q237,"Imagine you are a -5-year-old man, working as a clerical worker, with unspecified education, identifying as working class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
52079,446070432,MAC,Macao SAR China,Q237,"Imagine you are a 34-year-old woman, working as a clerical worker, with postgraduate education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
51968,446070321,MAC,Macao SAR China,Q237,"Imagine you are a 24-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
51798,446070151,MAC,Macao SAR China,Q237,"Imagine you are a 44-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
59690,458070202,MYS,Malaysia,Q237,"Imagine you are a 37-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
60425,458070937,MYS,Malaysia,Q237,"Imagine you are a 39-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
59918,458070430,MYS,Malaysia,Q237,"Imagine you are a 51-year-old woman, working as a higher administrative, with secondary education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
59571,458070083,MYS,Malaysia,Q237,"Imagine you are a 52-year-old man, working as a service worker, with secondary education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
59632,458070144,MYS,Malaysia,Q237,"Imagine you are a 65-year-old man, working as a unskilled worker, with secondary education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
54757,462070886,MDV,Maldives,Q237,"Imagine you are a 46-year-old man, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
54687,462070816,MDV,Maldives,Q237,"Imagine you are a 22-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
54689,462070818,MDV,Maldives,Q237,"Imagine you are a 54-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
54784,462070913,MDV,Maldives,Q237,"Imagine you are a 28-year-old man, working as a higher administrative, with postgraduate education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
54792,462070921,MDV,Maldives,Q237,"Imagine you are a 21-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
55344,484070435,MEX,Mexico,Q237,"Imagine you are a 21-year-old man, who never had a job, with secondary education, identifying as working class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
56296,484071387,MEX,Mexico,Q237,"Imagine you are a 87-year-old man, working as a unspecified occupation, with low education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
56497,484071588,MEX,Mexico,Q237,"Imagine you are a 27-year-old man, working as a sales worker, with secondary education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
55612,484070703,MEX,Mexico,Q237,"Imagine you are a 38-year-old woman, working as a sales worker, with higher education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
55074,484070165,MEX,Mexico,Q237,"Imagine you are a 18-year-old man, working as a sales worker, with higher education, identifying as working class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
59049,496071199,MNG,Mongolia,Q237,"Imagine you are a 33-year-old man, working as a professional or technical worker, with postgraduate education, identifying as lower middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
58840,496070990,MNG,Mongolia,Q237,"Imagine you are a 54-year-old woman, working as a service worker, with higher education, identifying as lower class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57964,496070114,MNG,Mongolia,Q237,"Imagine you are a 29-year-old woman, working as a sales worker, with postgraduate education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
58531,496070681,MNG,Mongolia,Q237,"Imagine you are a 22-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
58248,496070398,MNG,Mongolia,Q237,"Imagine you are a 46-year-old man, working as a unskilled worker, with secondary education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
52718,504070048,MAR,Morocco,Q237,"Imagine you are a 21-year-old woman, working as a service worker, with secondary education, identifying as working class, in Morocco. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
53338,504070668,MAR,Morocco,Q237,"Imagine you are a 44-year-old man, working as a sales worker, with secondary education, identifying as lower class, in Morocco. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
53467,504070797,MAR,Morocco,Q237,"Imagine you are a 28-year-old woman, who never had a job, with higher education, identifying as upper middle class, in Morocco. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
52866,504070196,MAR,Morocco,Q237,"Imagine you are a 22-year-old woman, working as a semi-skilled worker, with low education, identifying as working class, in Morocco. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
53351,504070681,MAR,Morocco,Q237,"Imagine you are a 61-year-old man, working as a service worker, with low education, identifying as lower middle class, in Morocco. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57293,104070643,MMR,Myanmar (Burma),Q237,"Imagine you are a 58-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Myanmar (Burma). I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57183,104070533,MMR,Myanmar (Burma),Q237,"Imagine you are a 37-year-old man, working as a unspecified occupation, with secondary education, identifying as working class, in Myanmar (Burma). I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57480,104070830,MMR,Myanmar (Burma),Q237,"Imagine you are a 36-year-old woman, working as a unspecified occupation, with low education, identifying as working class, in Myanmar (Burma). I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57324,104070674,MMR,Myanmar (Burma),Q237,"Imagine you are a 41-year-old woman, working as a farm worker, with low education, identifying as lower middle class, in Myanmar (Burma). I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
57702,104071052,MMR,Myanmar (Burma),Q237,"Imagine you are a 34-year-old woman, working as a farm proprietor or manager, with secondary education, identifying as lower middle class, in Myanmar (Burma). I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
64888,528071203,NLD,Netherlands,Q237,"Imagine you are a 19-year-old woman, working as a unspecified occupation, with unspecified education, identifying as unspecified class, in Netherlands. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
64610,528070925,NLD,Netherlands,Q237,"Imagine you are a 62-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Netherlands. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
65298,528071613,NLD,Netherlands,Q237,"Imagine you are a 36-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Netherlands. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
65177,528071492,NLD,Netherlands,Q237,"Imagine you are a 73-year-old woman, working as a clerical worker, with secondary education, identifying as unspecified class, in Netherlands. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
65019,528071334,NLD,Netherlands,Q237,"Imagine you are a 64-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Netherlands. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
66263,554070434,NZL,New Zealand,Q237,"Imagine you are a -5-year-old woman, working as a unspecified occupation, with low education, identifying as working class, in New Zealand. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
66243,554070414,NZL,New Zealand,Q237,"Imagine you are a 86-year-old woman, working as a clerical worker, with secondary education, identifying as unspecified class, in New Zealand. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having the army rule"
