id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
31744,320070931,GTM,Guatemala,Q239,"Imagine you are a 23-year-old man, working as a unspecified occupation, with secondary education, identifying as upper middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
31715,320070902,GTM,Guatemala,Q239,"Imagine you are a 27-year-old man, working as a higher administrative, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
30884,320070071,GTM,Guatemala,Q239,"Imagine you are a 38-year-old woman, working as a higher administrative, with secondary education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
30894,320070081,GTM,Guatemala,Q239,"Imagine you are a 30-year-old woman, working as a professional or technical worker, with unspecified education, identifying as upper middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
31589,320070776,GTM,Guatemala,Q239,"Imagine you are a 26-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
32897,344070855,HKG,Hong Kong SAR China,Q239,"Imagine you are a 60-year-old woman, working as a clerical worker, with secondary education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
32416,344070374,HKG,Hong Kong SAR China,Q239,"Imagine you are a 63-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
33138,344071096,HKG,Hong Kong SAR China,Q239,"Imagine you are a 40-year-old man, working as a clerical worker, with postgraduate education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
32491,344070449,HKG,Hong Kong SAR China,Q239,"Imagine you are a 56-year-old woman, who never had a job, with low education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
33589,344071547,HKG,Hong Kong SAR China,Q239,"Imagine you are a 49-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
37903,356070586,IND,India,Q239,"Imagine you are a 25-year-old woman, working as a unspecified occupation, with postgraduate education, identifying as upper middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
37780,356070463,IND,India,Q239,"Imagine you are a 50-year-old woman, who never had a job, with low education, identifying as lower class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
38017,356070700,IND,India,Q239,"Imagine you are a 16-year-old woman, working as a unspecified occupation, with secondary education, identifying as lower middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
38628,356071311,IND,India,Q239,"Imagine you are a 40-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
38159,356070842,IND,India,Q239,"Imagine you are a 17-year-old man, working as a unspecified occupation, with secondary education, identifying as upper middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
35456,360071339,IDN,Indonesia,Q239,"Imagine you are a 40-year-old woman, who never had a job, with secondary education, identifying as upper middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
36408,360072291,IDN,Indonesia,Q239,"Imagine you are a 38-year-old woman, who never had a job, with secondary education, identifying as unspecified class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
34652,360070535,IDN,Indonesia,Q239,"Imagine you are a 68-year-old man, working as a farm proprietor or manager, with low education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
34910,360070793,IDN,Indonesia,Q239,"Imagine you are a 67-year-old man, working as a professional or technical worker, with secondary education, identifying as working class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
35099,360070982,IDN,Indonesia,Q239,"Imagine you are a 25-year-old man, working as a skilled worker, with low education, identifying as working class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
40131,364072391,IRN,Iran,Q239,"Imagine you are a 20-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
40091,364072340,IRN,Iran,Q239,"Imagine you are a 37-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
40457,364072790,IRN,Iran,Q239,"Imagine you are a 21-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
39997,364072224,IRN,Iran,Q239,"Imagine you are a 49-year-old man, working as a semi-skilled worker, with higher education, identifying as working class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
39017,364071009,IRN,Iran,Q239,"Imagine you are a 48-year-old man, working as a sales worker, with higher education, identifying as lower class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
40702,368070194,IRQ,Iraq,Q239,"Imagine you are a 59-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
40968,368070460,IRQ,Iraq,Q239,"Imagine you are a 59-year-old man, working as a farm proprietor or manager, with low education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
41084,368070576,IRQ,Iraq,Q239,"Imagine you are a 21-year-old woman, working as a professional or technical worker, with low education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
41609,368071101,IRQ,Iraq,Q239,"Imagine you are a 22-year-old man, working as a professional or technical worker, with secondary education, identifying as lower class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
41506,368070998,IRQ,Iraq,Q239,"Imagine you are a 39-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
42920,392070009,JPN,Japan,Q239,"Imagine you are a 28-year-old man, working as a sales worker, with secondary education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
43778,392070867,JPN,Japan,Q239,"Imagine you are a 43-year-old woman, working as a semi-skilled worker, with secondary education, identifying as upper middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
43192,392070281,JPN,Japan,Q239,"Imagine you are a 64-year-old man, working as a clerical worker, with higher education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
43553,392070642,JPN,Japan,Q239,"Imagine you are a 52-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
43818,392070907,JPN,Japan,Q239,"Imagine you are a 80-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
41752,400070044,JOR,Jordan,Q239,"Imagine you are a 48-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
41932,400070224,JOR,Jordan,Q239,"Imagine you are a 30-year-old man, working as a service worker, with higher education, identifying as lower class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
42740,400071032,JOR,Jordan,Q239,"Imagine you are a 42-year-old man, working as a unskilled worker, with secondary education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
42620,400070912,JOR,Jordan,Q239,"Imagine you are a 57-year-old man, working as a semi-skilled worker, with higher education, identifying as lower class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
42259,400070551,JOR,Jordan,Q239,"Imagine you are a 28-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
44767,398070503,KAZ,Kazakhstan,Q239,"Imagine you are a 74-year-old woman, working as a semi-skilled worker, with higher education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
44673,398070409,KAZ,Kazakhstan,Q239,"Imagine you are a 58-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
45316,398071053,KAZ,Kazakhstan,Q239,"Imagine you are a 35-year-old woman, working as a sales worker, with higher education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
44933,398070669,KAZ,Kazakhstan,Q239,"Imagine you are a 51-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
45237,398070974,KAZ,Kazakhstan,Q239,"Imagine you are a 22-year-old man, working as a unspecified occupation, with higher education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
46606,404071066,KEN,Kenya,Q239,"Imagine you are a 20-year-old man, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
45640,404070100,KEN,Kenya,Q239,"Imagine you are a 26-year-old woman, working as a service worker, with secondary education, identifying as upper middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
46589,404071049,KEN,Kenya,Q239,"Imagine you are a 41-year-old woman, working as a farm worker, with secondary education, identifying as upper middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
46146,404070606,KEN,Kenya,Q239,"Imagine you are a 25-year-old woman, working as a unspecified occupation, with higher education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
45720,404070180,KEN,Kenya,Q239,"Imagine you are a 41-year-old woman, working as a unskilled worker, with low education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
46962,417070156,KGZ,Kyrgyzstan,Q239,"Imagine you are a 40-year-old man, who never had a job, with secondary education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
47787,417070981,KGZ,Kyrgyzstan,Q239,"Imagine you are a 59-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
47021,417070215,KGZ,Kyrgyzstan,Q239,"Imagine you are a 58-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
47825,417071019,KGZ,Kyrgyzstan,Q239,"Imagine you are a 36-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
47092,417070286,KGZ,Kyrgyzstan,Q239,"Imagine you are a 39-year-old man, working as a sales worker, with postgraduate education, identifying as working class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
50177,422070926,LBN,Lebanon,Q239,"Imagine you are a 43-year-old woman, working as a clerical worker, with higher education, identifying as working class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
49262,422070011,LBN,Lebanon,Q239,"Imagine you are a 44-year-old man, working as a sales worker, with secondary education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
49481,422070230,LBN,Lebanon,Q239,"Imagine you are a 33-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
49864,422070613,LBN,Lebanon,Q239,"Imagine you are a 50-year-old man, working as a sales worker, with secondary education, identifying as lower class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
50420,422071169,LBN,Lebanon,Q239,"Imagine you are a 26-year-old man, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51504,434071053,LBY,Libya,Q239,"Imagine you are a 31-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51144,434070693,LBY,Libya,Q239,"Imagine you are a 32-year-old woman, working as a unspecified occupation, with higher education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51132,434070681,LBY,Libya,Q239,"Imagine you are a 48-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
50691,434070240,LBY,Libya,Q239,"Imagine you are a 60-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51484,434071033,LBY,Libya,Q239,"Imagine you are a 33-year-old man, who never had a job, with higher education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
52564,446070917,MAC,Macao SAR China,Q239,"Imagine you are a 39-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51984,446070337,MAC,Macao SAR China,Q239,"Imagine you are a 43-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51903,446070256,MAC,Macao SAR China,Q239,"Imagine you are a 49-year-old woman, working as a higher administrative, with higher education, identifying as upper middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51686,446070039,MAC,Macao SAR China,Q239,"Imagine you are a 23-year-old man, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
51974,446070327,MAC,Macao SAR China,Q239,"Imagine you are a 50-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
60345,458070857,MYS,Malaysia,Q239,"Imagine you are a 31-year-old man, working as a higher administrative, with higher education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
60776,458071288,MYS,Malaysia,Q239,"Imagine you are a 29-year-old woman, working as a clerical worker, with higher education, identifying as working class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
60683,458071195,MYS,Malaysia,Q239,"Imagine you are a 24-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
60375,458070887,MYS,Malaysia,Q239,"Imagine you are a 38-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
60244,458070756,MYS,Malaysia,Q239,"Imagine you are a 63-year-old man, working as a higher administrative, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
53871,462070000,MDV,Maldives,Q239,"Imagine you are a 54-year-old woman, working as a sales worker, with low education, identifying as upper middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
54732,462070861,MDV,Maldives,Q239,"Imagine you are a 24-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
54368,462070497,MDV,Maldives,Q239,"Imagine you are a 27-year-old woman, working as a unskilled worker, with secondary education, identifying as working class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
54349,462070478,MDV,Maldives,Q239,"Imagine you are a 29-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
53939,462070068,MDV,Maldives,Q239,"Imagine you are a 26-year-old woman, who never had a job, with low education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
55692,484070783,MEX,Mexico,Q239,"Imagine you are a 22-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
56622,484071713,MEX,Mexico,Q239,"Imagine you are a 63-year-old woman, who never had a job, with low education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
55914,484071005,MEX,Mexico,Q239,"Imagine you are a 59-year-old man, working as a unskilled worker, with secondary education, identifying as working class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
55774,484070865,MEX,Mexico,Q239,"Imagine you are a 70-year-old woman, working as a unspecified occupation, with low education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
56357,484071448,MEX,Mexico,Q239,"Imagine you are a 20-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
58854,496071004,MNG,Mongolia,Q239,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as working class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
59053,496071203,MNG,Mongolia,Q239,"Imagine you are a 34-year-old man, working as a farm proprietor or manager, with low education, identifying as working class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
58707,496070857,MNG,Mongolia,Q239,"Imagine you are a 19-year-old woman, working as a professional or technical worker, with higher education, identifying as working class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
58119,496070269,MNG,Mongolia,Q239,"Imagine you are a 82-year-old woman, working as a clerical worker, with secondary education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a system governed by religious law in which there are no political parties or elections"
