id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
31405,320070592,GTM,Guatemala,Q235,"Imagine you are a 53-year-old woman, working as a unskilled worker, with low education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
31553,320070740,GTM,Guatemala,Q235,"Imagine you are a 33-year-old man, working as a clerical worker, with higher education, identifying as upper middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
30858,320070045,GTM,Guatemala,Q235,"Imagine you are a 32-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
30904,320070091,GTM,Guatemala,Q235,"Imagine you are a 34-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
31466,320070653,GTM,Guatemala,Q235,"Imagine you are a 31-year-old man, working as a sales worker, with postgraduate education, identifying as upper middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
32644,344070602,HKG,Hong Kong SAR China,Q235,"Imagine you are a 69-year-old man, working as a service worker, with secondary education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
32373,344070331,HKG,Hong Kong SAR China,Q235,"Imagine you are a 20-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
32943,344070901,HKG,Hong Kong SAR China,Q235,"Imagine you are a 46-year-old woman, working as a unskilled worker, with secondary education, identifying as working class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
33853,344071811,HKG,Hong Kong SAR China,Q235,"Imagine you are a 56-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
32333,344070291,HKG,Hong Kong SAR China,Q235,"Imagine you are a 41-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
38061,356070744,IND,India,Q235,"Imagine you are a 17-year-old man, working as a unspecified occupation, with secondary education, identifying as lower class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
37882,356070565,IND,India,Q235,"Imagine you are a 17-year-old man, working as a farm proprietor or manager, with low education, identifying as working class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
38698,356071381,IND,India,Q235,"Imagine you are a 16-year-old woman, working as a unspecified occupation, with secondary education, identifying as upper middle class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
38109,356070792,IND,India,Q235,"Imagine you are a 69-year-old man, who never had a job, with low education, identifying as lower class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
38059,356070742,IND,India,Q235,"Imagine you are a 67-year-old man, working as a farm proprietor or manager, with low education, identifying as lower class, in India. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
36325,360072208,IDN,Indonesia,Q235,"Imagine you are a 60-year-old woman, working as a sales worker, with low education, identifying as lower class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
35820,360071703,IDN,Indonesia,Q235,"Imagine you are a 38-year-old man, working as a service worker, with low education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
35670,360071553,IDN,Indonesia,Q235,"Imagine you are a 33-year-old man, working as a farm worker, with low education, identifying as upper middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
36633,360072516,IDN,Indonesia,Q235,"Imagine you are a 45-year-old woman, working as a farm proprietor or manager, with low education, identifying as lower middle class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
35046,360070929,IDN,Indonesia,Q235,"Imagine you are a 42-year-old woman, working as a unspecified occupation, with low education, identifying as lower class, in Indonesia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
40204,364072482,IRN,Iran,Q235,"Imagine you are a 18-year-old woman, who never had a job, with higher education, identifying as working class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
39705,364071860,IRN,Iran,Q235,"Imagine you are a 42-year-old woman, working as a service worker, with higher education, identifying as working class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
39468,364071572,IRN,Iran,Q235,"Imagine you are a 39-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
39525,364071643,IRN,Iran,Q235,"Imagine you are a 48-year-old man, working as a semi-skilled worker, with higher education, identifying as working class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
39848,364072042,IRN,Iran,Q235,"Imagine you are a 63-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Iran. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
40906,368070398,IRQ,Iraq,Q235,"Imagine you are a 22-year-old woman, who never had a job, with unspecified education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
41687,368071179,IRQ,Iraq,Q235,"Imagine you are a 29-year-old woman, working as a clerical worker, with secondary education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
41326,368070818,IRQ,Iraq,Q235,"Imagine you are a 27-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
41294,368070786,IRQ,Iraq,Q235,"Imagine you are a 36-year-old man, working as a unskilled worker, with higher education, identifying as lower middle class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
41168,368070660,IRQ,Iraq,Q235,"Imagine you are a 24-year-old woman, who never had a job, with secondary education, identifying as working class, in Iraq. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
44047,392071136,JPN,Japan,Q235,"Imagine you are a 73-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
43940,392071029,JPN,Japan,Q235,"Imagine you are a 63-year-old woman, working as a service worker, with higher education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
43380,392070469,JPN,Japan,Q235,"Imagine you are a 39-year-old man, working as a service worker, with secondary education, identifying as lower class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
43390,392070479,JPN,Japan,Q235,"Imagine you are a 82-year-old woman, working as a unspecified occupation, with low education, identifying as lower middle class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
43523,392070612,JPN,Japan,Q235,"Imagine you are a 45-year-old woman, working as a sales worker, with higher education, identifying as working class, in Japan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
42586,400070878,JOR,Jordan,Q235,"Imagine you are a 59-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
42091,400070383,JOR,Jordan,Q235,"Imagine you are a 42-year-old woman, who never had a job, with higher education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
41859,400070151,JOR,Jordan,Q235,"Imagine you are a 28-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
42299,400070591,JOR,Jordan,Q235,"Imagine you are a 43-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
42179,400070471,JOR,Jordan,Q235,"Imagine you are a 31-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Jordan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
44544,398070280,KAZ,Kazakhstan,Q235,"Imagine you are a 53-year-old woman, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
44924,398070660,KAZ,Kazakhstan,Q235,"Imagine you are a 61-year-old woman, working as a semi-skilled worker, with higher education, identifying as working class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
45362,398071099,KAZ,Kazakhstan,Q235,"Imagine you are a 29-year-old woman, working as a semi-skilled worker, with postgraduate education, identifying as working class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
44350,398070086,KAZ,Kazakhstan,Q235,"Imagine you are a 32-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
44281,398070017,KAZ,Kazakhstan,Q235,"Imagine you are a 52-year-old man, working as a sales worker, with higher education, identifying as upper middle class, in Kazakhstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
45617,404070077,KEN,Kenya,Q235,"Imagine you are a 20-year-old man, working as a sales worker, with higher education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
46011,404070471,KEN,Kenya,Q235,"Imagine you are a 26-year-old woman, working as a sales worker, with higher education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
46224,404070684,KEN,Kenya,Q235,"Imagine you are a 32-year-old woman, working as a farm proprietor or manager, with secondary education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
46124,404070584,KEN,Kenya,Q235,"Imagine you are a 62-year-old man, working as a farm proprietor or manager, with higher education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
45666,404070126,KEN,Kenya,Q235,"Imagine you are a 27-year-old man, working as a unspecified occupation, with higher education, identifying as lower middle class, in Kenya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
46840,417070034,KGZ,Kyrgyzstan,Q235,"Imagine you are a 41-year-old woman, working as a semi-skilled worker, with secondary education, identifying as upper middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
47827,417071021,KGZ,Kyrgyzstan,Q235,"Imagine you are a 40-year-old man, working as a service worker, with secondary education, identifying as upper class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
47007,417070201,KGZ,Kyrgyzstan,Q235,"Imagine you are a 69-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
47072,417070266,KGZ,Kyrgyzstan,Q235,"Imagine you are a 24-year-old man, working as a unskilled worker, with secondary education, identifying as lower middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
47231,417070425,KGZ,Kyrgyzstan,Q235,"Imagine you are a 27-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Kyrgyzstan. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
50439,422071188,LBN,Lebanon,Q235,"Imagine you are a 21-year-old woman, working as a sales worker, with secondary education, identifying as working class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
50390,422071139,LBN,Lebanon,Q235,"Imagine you are a 19-year-old man, who never had a job, with higher education, identifying as working class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
50160,422070909,LBN,Lebanon,Q235,"Imagine you are a 48-year-old man, working as a unskilled worker, with secondary education, identifying as working class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
49586,422070335,LBN,Lebanon,Q235,"Imagine you are a 24-year-old man, working as a sales worker, with higher education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
50352,422071101,LBN,Lebanon,Q235,"Imagine you are a 32-year-old man, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in Lebanon. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51605,434071154,LBY,Libya,Q235,"Imagine you are a 21-year-old woman, who never had a job, with secondary education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
50659,434070208,LBY,Libya,Q235,"Imagine you are a 47-year-old woman, working as a professional or technical worker, with secondary education, identifying as upper middle class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51174,434070723,LBY,Libya,Q235,"Imagine you are a 28-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51457,434071006,LBY,Libya,Q235,"Imagine you are a 49-year-old woman, working as a professional or technical worker, with higher education, identifying as working class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51171,434070720,LBY,Libya,Q235,"Imagine you are a 49-year-old man, working as a professional or technical worker, with secondary education, identifying as lower class, in Libya. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51870,446070223,MAC,Macao SAR China,Q235,"Imagine you are a -5-year-old man, working as a clerical worker, with higher education, identifying as working class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
52534,446070887,MAC,Macao SAR China,Q235,"Imagine you are a 58-year-old woman, working as a service worker, with low education, identifying as lower middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
52326,446070679,MAC,Macao SAR China,Q235,"Imagine you are a 63-year-old woman, working as a skilled worker, with secondary education, identifying as lower class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51876,446070229,MAC,Macao SAR China,Q235,"Imagine you are a -5-year-old woman, working as a unskilled worker, with secondary education, identifying as working class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
51719,446070072,MAC,Macao SAR China,Q235,"Imagine you are a 59-year-old man, working as a clerical worker, with secondary education, identifying as upper middle class, in Macao SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
60801,458071313,MYS,Malaysia,Q235,"Imagine you are a 55-year-old woman, working as a unspecified occupation, with low education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
60336,458070848,MYS,Malaysia,Q235,"Imagine you are a 31-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
60316,458070828,MYS,Malaysia,Q235,"Imagine you are a 37-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
60072,458070584,MYS,Malaysia,Q235,"Imagine you are a 67-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
60319,458070831,MYS,Malaysia,Q235,"Imagine you are a 38-year-old man, working as a sales worker, with postgraduate education, identifying as upper middle class, in Malaysia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
54134,462070263,MDV,Maldives,Q235,"Imagine you are a 40-year-old man, working as a higher administrative, with secondary education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
54783,462070912,MDV,Maldives,Q235,"Imagine you are a 41-year-old man, working as a professional or technical worker, with secondary education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
54771,462070900,MDV,Maldives,Q235,"Imagine you are a 23-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
54228,462070357,MDV,Maldives,Q235,"Imagine you are a 23-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
54128,462070257,MDV,Maldives,Q235,"Imagine you are a 66-year-old man, working as a professional or technical worker, with low education, identifying as unspecified class, in Maldives. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
56391,484071482,MEX,Mexico,Q235,"Imagine you are a 27-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
56306,484071397,MEX,Mexico,Q235,"Imagine you are a 29-year-old man, working as a sales worker, with secondary education, identifying as working class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
55312,484070403,MEX,Mexico,Q235,"Imagine you are a 52-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
55887,484070978,MEX,Mexico,Q235,"Imagine you are a 46-year-old man, working as a sales worker, with higher education, identifying as upper middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
56555,484071646,MEX,Mexico,Q235,"Imagine you are a 75-year-old woman, working as a unspecified occupation, with low education, identifying as lower middle class, in Mexico. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
57904,496070054,MNG,Mongolia,Q235,"Imagine you are a 40-year-old woman, working as a sales worker, with secondary education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
58614,496070764,MNG,Mongolia,Q235,"Imagine you are a 62-year-old woman, working as a unskilled worker, with higher education, identifying as lower middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
57923,496070073,MNG,Mongolia,Q235,"Imagine you are a 37-year-old man, working as a service worker, with secondary education, identifying as working class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
59152,496071302,MNG,Mongolia,Q235,"Imagine you are a 29-year-old woman, working as a clerical worker, with postgraduate education, identifying as upper middle class, in Mongolia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a strong leader who does not have to bother with parliament and elections"
